district,area,year,rooms,value,floor,elevator,parking,warehouse
 زعفرانیه ,175,1392,3,25000000000,5,True,True,True
 کوهک ,120,1398,2,5600000000,10,True,True,True
 اباذر ,115,1400,2,10600000000,2,True,True,True
 دهکده المپیک ,55,1401,1,1695000000,13,True,True,True
 دریاچه شهدای خلیج فارس ,100,1401,2,1350000000,12,True,True,True
 شهران جنوبی ,66,1381,2,4250000000,1,False,True,True
 دریاچه شهدای خلیج فارس ,220,1401,4,6780000000,20,True,True,True
 ولنجک ,125,1396,3,15625000000,4,True,True,True
 ارم ,75,1388,2,4760000000,2,True,True,True
 ابوذر (منطقه ۱۵),102,1388,2,5200000000,4,True,True,True
 پرستار ,57,1393,2,2300000000,4,False,False,False
 فلاح,82,1394,2,2460000000,1,True,True,True
 دهکده المپیک ,85,1401,1,2610000000,11,True,True,True
 چیتگر ,110,1401,2,1250000000,12,True,True,True
 زعفرانیه ,252,1397,3,60480000000,2,True,True,True
 دریاچه شهدای خلیج فارس ,220,1401,4,6700000000,14,True,True,True
 سهروردی ,125,1401,3,12000000000,4,True,True,True
 سهروردی ,90,1401,2,7650000000,2,True,True,True
 شهرک راه‌آهن ,110,1401,2,3390000000,12,True,True,True
 دریاچه شهدای خلیج فارس ,110,1401,2,3300000000,17,True,True,True
 جی ,97,1399,2,3150000000,3,True,True,True
 شهرک راه‌آهن ,88,1401,2,2715000000,2,True,True,True
 پاسداران ,110,1401,2,12100000000,5,True,True,True
 ولنجک ,215,1401,3,36550000000,1,True,True,True
 جنت‌آباد جنوبی ,135,1401,3,11200000000,2,True,True,True
 دریاچه شهدای خلیج فارس ,104,1398,2,5200000000,19,True,True,True
 چیتگر ,120,1401,2,2220000000,9,True,True,True
 دروس ,220,1400,3,36000000000,6,True,True,True
 شهر زیبا ,120,1399,3,6300000000,3,True,True,True
 دریاچه شهدای خلیج فارس ,138,1387,3,5280000000,4,True,True,True
 اباذر ,66,1385,2,4550000000,4,True,True,True
 شهرک غرب ,125,1401,2,15800000000,5,True,True,True
 شهران جنوبی ,60,1385,2,3800000000,2,False,True,True
 ازگل ,187,1401,3,14025000000,11,True,True,True
 جنت‌آباد مرکزی ,127,1390,3,8540000000,2,True,True,True
 جنت‌آباد جنوبی ,52,1382,1,3190000000,3,False,True,True
 سازمان برنامه ,108,1401,2,8890000000,6,True,True,True
 جنت‌آباد جنوبی ,116,1385,3,7280000000,2,True,True,True
 سازمان برنامه ,115,1401,2,9800000000,3,True,True,True
 چیتگر ,100,1401,2,1750000000,25,True,True,True
 چیتگر ,50,1401,3,805000000,24,True,True,True
 پاسداران ,112,1400,2,8960000000,11,True,True,True
 دهکده المپیک ,85,1401,2,2635000000,10,True,True,True
 سعادت‌آباد ,165,1401,3,25000000000,6,True,True,True
 اختیاریه ,90,1395,2,8300000000,5,True,True,True
 شهران جنوبی ,137,1393,3,8500000000,5,True,True,True
 سوهانک ,70,1391,1,5800000000,1,True,True,True
 وحیدیه,92,1398,2,4500000000,4,True,True,True
 آذری,82,1389,2,2500000000,2,False,False,False
 شهر زیبا ,115,1380,2,5500000000,1,True,False,False
 پاسداران ,184,1401,3,14168000000,8,True,True,True
 شهران شمالی,125,1401,2,9375000000,12,True,True,True
 اقدسیه ,130,1395,3,12500000000,1,True,True,True
 نیاوران ,101,1401,2,8080000000,7,True,True,True
 اباذر ,120,1389,2,7299000000,1,True,True,True
 باغ فیض ,112,1396,2,7600000000,2,True,True,True
 هفت حوض,92,1400,2,7500000000,1,True,True,True
 هروی ,113,1401,2,9040000000,4,True,True,True
 شهر زیبا ,80,1385,2,4050000000,2,True,True,True
 چیتگر ,103,1401,2,1300000000,10,True,True,True
 اختیاریه,185,1401,3,20000000000,3,True,True,True
 جنت‌آباد مرکزی,115,1400,2,7807000000,3,True,True,True
 جنت‌آباد مرکزی ,96,1401,2,6500000000,4,True,True,True
 سازمان آب ,100,1381,2,4950000000,2,False,True,True
 ازگل ,116,1401,2,11600000000,11,True,True,True
 جردن,171,1401,3,20000000000,4,True,True,True
 چیتگر ,130,1401,3,1560000000,10,True,True,True
 چیتگر ,55,1401,1,1700000000,8,True,True,True
 جنت‌آباد جنوبی ,75,1382,2,4200000000,2,True,True,True
 دریاچه شهدای خلیج فارس,113,1396,2,5023000000,10,True,True,True
 پاسداران ,119,1400,2,10115000000,9,True,True,True
 هروی ,102,1401,2,8160000000,11,True,True,True
 اقدسیه ,230,1396,3,43700000000,1,True,True,True
 سعادت‌آباد ,130,1401,3,12500000000,2,True,True,True
 هروی ,106,1388,2,7000000000,4,True,True,True
 فرمانیه ,248,1397,4,41000000000,4,True,True,True
 فرمانیه ,550,1401,4,195000000000,12,True,True,True
 شاهین ,82,1389,2,4950000000,5,True,True,True
 زعفرانیه ,250,1385,4,26500000000,4,True,True,True
 مرزداران ,95,1401,2,9300000000,1,True,True,True
 سعادت‌آباد ,146,1394,3,12900000000,2,True,True,True
 مرزداران ,132,1401,3,7920000000,15,True,True,True
 پاسداران ,135,1400,3,17550000000,1,True,True,True
 شهر زیبا ,59,1387,1,3600000000,2,True,True,True
 پونک ,65,1393,1,4600000000,4,True,True,True
 ظفر ,116,1386,2,9150000000,2,True,True,True
 چیتگر ,150,1401,3,2475000000,24,True,True,True
 پونک ,90,1397,2,7300000000,4,True,True,True
 شهرک تختی ,53,1398,1,1020000000,3,True,False,False
 مبارک‌آباد بهشتی ,72,1398,2,1116000000,2,True,False,False
 پاسداران ,180,1401,3,13500000000,5,True,True,True
 پاسداران ,181,1401,3,13575000000,6,True,True,True
 شاهین ,70,1382,2,3620000000,1,False,False,False
 نواب,45,1394,1,1190000000,5,True,True,True
 چیتگر ,20,1401,1,390000000,22,True,True,True
 سبلان ,30,1380,1,1250000000,2,False,False,False
 مولوی ,82,1399,2,2050000000,2,True,True,True
 گیشا (کوی نصر) ,70,1399,1,7839000000,1,True,True,True
 گیشا (کوی نصر) ,76,1394,2,5699000000,1,True,True,True
 اندیشه (شهر زیبا) ,77,1391,2,1250000000,1,False,True,True
 سعادت‌آباد ,150,1401,3,27600000000,5,True,True,True
 جنت‌آباد مرکزی ,150,1401,3,13500000000,4,True,True,True
 ازگل ,116,1401,2,9280000000,7,True,True,True
 جیحون,58,1401,1,2450000000,1,True,False,False
 کوی فردوس ,101,1390,2,6599000000,3,True,True,True
 ولنجک ,230,1396,3,44660000000,7,True,True,True
 جنت‌آباد جنوبی ,67,1380,2,3888000000,1,False,True,True
 شهرک تختی ,55,1398,1,1140000000,1,False,False,False
 قلهک ,130,1390,3,11700000000,2,True,True,True
 محمودیه ,186,1394,3,25000000000,4,True,True,True
 ولنجک ,210,1400,3,46500000000,12,True,True,True
 زعفرانیه ,280,1400,3,65000000000,6,True,True,True
 دریاچه شهدای خلیج فارس ,154,1398,3,13000000000,11,True,True,True
 قیطریه ,160,1392,3,19000000000,4,True,True,True
 دروس ,135,1397,3,18500000000,2,True,True,True
 جیحون ,80,1394,2,2600000000,5,True,False,False
 خاوران,88,1400,2,3500000000,3,True,True,True
 اختیاریه ,90,1391,2,8000000000,3,True,True,True
 ولنجک ,155,1395,3,30000000000,1,True,True,True
 جنت‌آباد جنوبی ,74,1385,2,4580000000,4,True,True,True
 کوی فردوس ,72,1380,2,4530000000,1,False,True,True
 پاسداران ,200,1380,3,17400000000,5,True,True,True
 تهران‌نو,100,1401,2,5200000000,1,True,True,True
 میرداماد ,95,1386,2,7500000000,5,True,True,True
 ظفر ,165,1383,3,12300000000,3,True,True,True
 میرداماد ,100,1401,2,9000000000,5,True,True,True
 جنت‌آباد جنوبی ,85,1384,2,5200000000,4,True,True,True
 پاسداران ,400,1400,4,60000000000,7,True,True,True
 اختیاریه ,135,1401,2,15500000000,5,True,True,True
 پونک ,130,1391,3,7250000000,3,True,True,True
 ایران ,95,1381,2,5100000000,1,False,True,True
 جنت‌آباد جنوبی ,97,1385,2,6100000000,4,True,True,True
 چیتگر ,100,1401,2,1750000000,14,True,True,True
 دریاچه شهدای خلیج فارس ,102,1398,2,4600000000,3,True,True,True
 اختیاریه ,125,1401,2,14400000000,2,True,True,True
 باغ فیض ,73,1383,2,3870000000,3,False,True,True
 سهروردی ,114,1401,2,9690000000,5,True,True,True
 کوی فردوس ,70,1401,2,5650000000,5,True,True,True
 زعفرانیه ,112,1396,2,12700000000,4,True,True,True
 دریاچه شهدای خلیج فارس ,110,1401,2,4290000000,11,True,True,True
 محمودیه ,138,1391,2,18000000000,2,True,True,True
 جنت‌آباد جنوبی ,85,1384,2,5200000000,4,True,True,True
 کوی فردوس ,96,1385,2,6100000000,3,True,True,True
 پونک ,150,1400,3,12000000000,10,True,True,True
 جنت‌آباد مرکزی ,70,1398,2,4895000000,3,True,True,True
 کوی فردوس ,122,1400,2,8480000000,1,True,True,True
 ازگل ,118,1401,2,11800000000,11,True,True,True
 پاسداران ,128,1401,2,10320000000,6,True,True,True
 شهرک غرب ,110,1390,2,14300000000,3,True,True,True
 دریاچه شهدای خلیج فارس ,90,1401,2,4250000000,12,True,True,True
 فرمانیه ,240,1385,3,35000000000,6,True,True,True
 دریاچه شهدای خلیج فارس ,100,1401,2,1750000000,14,True,True,True
 دریاچه شهدای خلیج فارس ,132,1401,3,2280000000,16,True,True,True
 هروی ,119,1401,2,9520000000,5,True,True,True
 دریاچه شهدای خلیج فارس ,100,1401,2,1750000000,6,True,True,True
 جیحون ,69,1384,2,2950000000,1,False,True,True
 سعادت‌آباد,110,1397,2,11000000000,3,True,True,True
 الهیه ,220,1386,3,24000000000,3,True,True,True
 شهرک غرب ,125,1385,2,9950000000,9,True,True,True
 پاسداران ,85,1384,2,7600000000,4,True,True,True
 مرزداران ,87,1397,2,7000000000,5,True,True,True
 الهیه ,163,1380,3,17930000000,1,False,False,False
 هروی ,188,1401,3,14100000000,3,True,True,True
 مجیدیه ,106,1400,3,5900000000,2,True,True,True
 اختیاریه ,135,1401,3,13500000000,1,True,True,True
 محمودیه ,141,1400,3,23650000000,2,True,True,True
 دارآباد ,73,1394,1,5000000000,1,True,True,True
 زمزم ,90,1396,2,2080000000,4,True,True,True
 جنت‌آباد جنوبی,110,1392,2,5999000000,10,True,True,True
 پاسداران ,195,1401,3,14625000000,11,True,True,True
 پونک ,67,1401,1,4355000000,6,True,True,True
 نیرو هوایی ,85,1385,2,3800000000,3,False,False,False
 کوی فردوس ,50,1390,1,3850000000,3,True,True,True
 الهیه ,322,1401,4,90000000000,6,True,True,True
 جنت‌آباد جنوبی ,94,1401,2,7499000000,2,True,True,True
 جنت‌آباد جنوبی ,80,1396,2,5800000000,1,True,True,True
 امیرآباد,125,1395,2,10500000000,2,True,True,True
 پاسداران ,178,1381,3,13750000000,1,True,True,True
 جنت‌آباد جنوبی ,119,1395,2,7500000000,5,True,True,True
 جنت‌آباد جنوبی ,110,1398,2,6500000000,3,True,True,True
 جنت‌آباد مرکزی ,140,1401,2,8199000000,3,True,True,True
 جنت‌آباد مرکزی ,110,1398,2,6199000000,3,True,True,True
 جنت‌آباد شمالی ,142,1401,3,8499000000,4,True,True,True
 شهران شمالی ,54,1401,1,4400000000,3,True,True,True
 نیاوران ,196,1391,3,26400000000,10,True,True,True
 ولنجک ,570,1398,4,182400000000,5,True,True,True
 مرزداران ,165,1401,3,15500000000,5,True,True,True
 نیاوران ,366,1400,4,70000000000,6,True,True,True
 نیرو هوایی ,58,1381,1,2500000000,2,True,True,True
 میرداماد ,108,1401,2,12500000000,5,True,True,True
 اقدسیه ,421,1401,4,110000000000,7,True,True,True
 سعادت‌آباد ,73,1387,2,6750000000,4,True,True,True
 صادقیه ,137,1394,3,8390000000,4,True,True,True
 دریاچه شهدای خلیج فارس ,75,1401,1,1225000000,12,True,True,True
 فرمانیه,220,1401,3,53900000000,3,True,True,True
 دروس ,223,1401,3,37000000000,5,True,True,True
 پاسداران ,152,1401,3,21280000000,4,True,True,True
 پاسداران ,293,1401,4,43950000000,1,True,True,True
 دروس ,305,1400,4,47000000000,4,True,True,True
 نیاوران ,147,1396,3,16800000000,2,True,True,True
 چیتگر ,20,1401,3,400000000,27,True,True,True
 جنت‌آباد مرکزی ,135,1401,3,10125000000,3,True,True,True
 جنت‌آباد جنوبی ,93,1388,2,5900000000,2,True,True,True
 جنت‌آباد مرکزی ,122,1398,2,8600000000,5,True,True,True
 جنت‌آباد مرکزی ,100,1401,2,7800000000,5,True,True,True
 پاسداران ,104,1401,2,8900000000,4,True,True,True
 پاسداران ,180,1401,3,17000000000,7,True,True,True
 مجیدیه ,66,1382,1,2780000000,2,False,False,False
 نیاوران ,122,1401,2,9760000000,10,True,True,True
 سعادت‌آباد ,208,1395,3,30000000000,4,True,True,True
 سعادت‌آباد ,137,1395,3,16450000000,1,True,True,True
 سعادت‌آباد ,178,1396,3,20000000000,2,True,True,True
 نیرو هوایی ,125,1380,3,4680000000,4,False,True,True
 هروی ,150,1398,3,13960000000,10,True,True,True
 زعفرانیه ,263,1386,3,37000000000,3,True,True,True
 فرمانیه ,260,1401,3,44000000000,4,True,True,True
 فرمانیه ,350,1401,4,65000000000,5,True,True,True
 زعفرانیه ,235,1385,3,22000000000,3,True,True,True
 جنت‌آباد جنوبی ,70,1383,2,4400000000,1,False,True,True
 دریاچه شهدای خلیج فارس ,135,1401,3,5480000000,14,True,True,True
 هروی ,177,1401,3,13275000000,11,True,True,True
 ولنجک ,310,1401,4,68000000000,5,True,True,True
 دریاچه شهدای خلیج فارس,102,1399,2,5200000000,8,True,True,True
 دریاچه شهدای خلیج فارس ,106,1392,2,5100000000,1,True,True,True
 نیاوران ,368,1396,4,29000000000,5,True,True,True
 پیروزی ,126,1397,3,5900000000,2,True,True,True
 پونک ,68,1391,2,5690000000,1,True,True,True
 جنت‌آباد مرکزی ,143,1398,3,10500000000,2,True,True,True
 چیتگر ,122,1401,3,2700000000,9,True,True,True
 باغ فیض ,63,1398,1,4150000000,4,True,True,True
 ولنجک ,135,1401,2,14700000000,1,True,True,True
 کامرانیه ,110,1385,2,13800000000,3,True,True,True
 پونک ,101,1398,2,8150000000,4,True,True,True
 استاد معین,69,1393,1,2245000000,1,True,False,False
 ازگل ,88,1385,2,5300000000,3,True,True,True
 بریانک ,60,1390,2,2080000000,1,False,False,False
 سعادت‌آباد ,350,1400,4,54000000000,6,True,True,True
 سعادت‌آباد ,290,1399,4,37000000000,7,True,True,True
 سعادت‌آباد ,265,1400,4,38000000000,5,True,True,True
 سعادت‌آباد ,190,1398,3,27000000000,4,True,True,True
 سعادت‌آباد ,330,1401,4,48000000000,7,True,True,True
 طوس ,75,1401,2,4150000000,1,True,True,True
 هاشمی,86,1390,2,3600000000,2,True,True,True
 نارمک ,81,1383,2,4950000000,5,True,True,True
 چیتگر ,50,1401,2,755000000,11,True,True,True
 پونک ,80,1384,2,5800000000,1,False,True,True
 نیاوران,136,1395,3,15640000000,4,True,True,True
 نیاوران ,225,1395,3,30000000000,3,True,True,True
 ازگل ,111,1394,2,9000000000,4,True,True,True
 میرداماد ,130,1401,2,13500000000,2,True,True,True
 اندیشه (شهر زیبا) ,78,1396,2,930000000,3,True,True,True
 باغ فیض ,125,1401,2,9075000000,5,True,True,True
 کوهک ,117,1398,2,7550000000,1,True,True,True
 نیاوران ,330,1401,4,42900000000,7,True,True,True
 اقدسیه ,210,1398,3,35000000000,1,True,True,True
 نیاوران ,500,1401,4,120000000000,10,True,True,True
 پاسداران ,110,1401,2,8800000000,4,True,True,True
 کوی فردوس ,99,1385,2,5880000000,3,True,True,True
 شهر زیبا ,56,1386,1,3400000000,2,True,True,True
 کوی فردوس ,75,1401,2,4880000000,4,True,True,True
 سازمان برنامه ,54,1388,1,3800000000,1,True,True,True
 ولنجک ,126,1399,2,18550000000,3,True,True,True
 کوهک ,142,1398,3,7000000000,12,True,True,True
 فرمانیه ,190,1398,3,38000000000,10,True,True,True
 چیتگر ,50,1401,1,760000000,28,True,True,True
 جنت‌آباد مرکزی ,130,1395,3,9000000000,4,True,True,True
 جنت‌آباد جنوبی ,112,1395,2,7800000000,4,True,True,True
 جنت‌آباد مرکزی ,95,1392,2,6100000000,4,True,True,True
 وحیدیه,79,1394,2,2750000000,4,True,True,True
 شهرک راه‌آهن ,102,1393,2,4950000000,1,True,True,True
 چیتگر ,110,1401,2,4400000000,1,True,True,True
 کوی فردوس ,80,1387,2,5150000000,3,True,True,True
 قیطریه ,110,1380,2,8700000000,2,True,True,True
 جنت‌آباد شمالی ,97,1395,2,6700000000,5,True,True,True
 آهنگ,60,1390,2,2000000000,1,True,True,True
 دریاچه شهدای خلیج فارس ,150,1401,3,11000000000,10,True,True,True
 سعادت‌آباد ,112,1401,2,11300000000,6,True,True,True
 نیاوران ,306,1384,4,22000000000,4,True,True,True
 کوی فردوس ,60,1383,2,3700000000,1,False,True,True
 جنت‌آباد مرکزی ,61,1379,1,3560000000,2,False,True,True
 چیتگر ,109,1401,2,4500000000,25,True,True,True
 هروی ,155,1390,3,13600000000,5,True,True,True
 فدک ,55,1380,1,2275000000,3,False,False,False
 چیتگر ,110,1401,2,5000000000,25,True,True,True
 پاسداران ,185,1382,3,16400000000,4,True,True,True
 مبارک‌آباد بهشتی ,125,1400,3,2000000000,2,True,True,True
 مرزداران ,96,1394,2,7500000000,4,True,True,True
 ازگل ,90,1387,2,6500000000,2,False,True,True
 دریاچه شهدای خلیج فارس ,115,1401,2,5500000000,25,True,True,True
 سعادت‌آباد ,135,1399,3,14500000000,3,True,True,True
